epoch,acc,loss
0,0.9976964541993154,0.007709113519645114
1,0.998803694579785,0.004240670717445742
2,0.9990506476445333,0.003380378135040016
3,0.9991579305333174,0.0033383737612770826
4,0.9992955765038328,0.0026736765141057123
5,0.999178172587805,0.0031540064629077026
6,0.9992976007092816,0.0030438950858623346
7,0.9993785689272319,0.0023762286994898274
8,0.9993826173381294,0.002267396065903791
9,0.9994008351871682,0.0023541086331147344
10,0.9994838276105672,0.0019213875001993404
11,0.9994514403233871,0.0019268099361590889
12,0.9994797791996697,0.0018296495590159343
13,0.999502045459606,0.001913947391871307
14,0.9994696581724258,0.0021413373982279516
15,0.9995324085413373,0.0018039813284333938
16,0.9994757307887722,0.0019797779195327757
17,0.9995222875140936,0.0017596074570175224
18,0.9995141906922985,0.0016032701838271564
19,0.9995445537740298,0.0018786311614390036
20,0.9995566990067224,0.001654973630046677
21,0.9996073041429413,0.001506924054186908
22,0.9995911104993512,0.0015361658831392153
23,0.9996133767592875,0.0016021230231891446
24,0.9995971831156976,0.0015465896603621774
25,0.9996073041429413,0.001417939454726541
26,0.9995971831156976,0.0015918869940588685
27,0.9995708684448636,0.0016056928805223156
28,0.9996032557320438,0.0015279876812691834
29,0.9995708684448636,0.002436559739698483
30,0.9995931347048,0.001850909843170497
31,0.999601231526595,0.0020841785227953273
32,0.999617425170185,0.0016332258919608414
33,0.9996073041429413,0.0014920292826640068
34,0.999643739841019,0.00146866675255152
35,0.9995870620884537,0.002141326515107597
36,0.9996336188137751,0.0016728867435516655
37,0.9995870620884537,0.0021255421848290316
38,0.9995830136775562,0.0020017775557638197
39,0.999585037883005,0.0023855550132575883
40,0.9996315946083264,0.0017283878986712904
41,0.999617425170185,0.0019086388761809828
42,0.9995243117195423,0.003857363647986284
43,0.9996234977865314,0.0017821397927427255
44,0.999643739841019,0.0014783202830465103
45,0.9996295704028776,0.0015489159346767246
46,0.9996356430192239,0.0016929876158246896
47,0.9996639818955064,0.0014597394843935752
48,0.9996700545118528,0.0014699255818352544
49,0.9996234977865314,0.00246925731410048
50,0.9996255219919801,0.0015517939358991853
51,0.9996295704028776,0.0019847386731545427
52,0.9996660061009552,0.0018239736226030611
53,0.9996619576900577,0.0015418162835108128
54,0.9996538608682627,0.00129980311297322
55,0.9996417156355701,0.0019125225845022338
56,0.9996902965663403,0.0014634183305866479
57,0.9996579092791602,0.00149284754472538
58,0.9996518366628139,0.001632295514732482
59,0.9996700545118528,0.0015330498529709706
60,0.9996052799374925,0.0024173318127782687
61,0.9996477882519165,0.0022867117210403115
62,0.9996902965663403,0.00180492043524522
63,0.9996599334846089,0.002058139959672067
64,0.9996619576900577,0.0018358657785862362
65,0.9995951589102487,0.0025991782152245653
66,0.9996700545118528,0.0016734070243271475
67,0.9996295704028776,0.00237102311363021
68,0.9996882723608915,0.0014807942914918494
69,0.9996821997445453,0.001652186009865223
70,0.9997105386208278,0.0014091213761213098
71,0.9997044660044816,0.0013746229201943968
72,0.9996963691826866,0.0013461049411564868
73,0.9997085144153791,0.0013991484533327177
74,0.9996700545118528,0.0017795039372862313
75,0.999692320771789,0.0012548831055336608
76,0.9997206596480717,0.001197493596547418
77,0.9997105386208278,0.00147405880413728
78,0.9996801755390965,0.001311581300146986
79,0.9996862481554428,0.0014557225323072142
80,0.9997085144153791,0.0015566633110477525
81,0.9996639818955064,0.0017916113649636904
82,0.9997044660044816,0.0013236472345955013
83,0.9997044660044816,0.001419758441905178
84,0.9997166112371741,0.0013071140382231656
85,0.9997166112371741,0.0013134210942070455
86,0.9996781513336478,0.0019004060999267183
87,0.999601231526595,0.0033135019873410713
88,0.9996639818955064,0.0020707537985340183
89,0.9996781513336478,0.0020634590673210794
90,0.9996133767592875,0.0023288185336222088
91,0.9996477882519165,0.0020272309157368033
92,0.9996660061009552,0.002309802986212533
93,0.9996943449772379,0.002301965376803624
94,0.9997409017025592,0.001284020958019188
95,0.9997044660044816,0.0015031309702851696
96,0.999676127128199,0.0016647635981886669
97,0.9997166112371741,0.001484015290977438
98,0.9997024417990328,0.001747229022458646
99,0.9996943449772379,0.001966579924916719
