epoch,acc,loss
0,0.9878871545946427,0.04366686680719079
1,0.9964454952319841,0.012905885811021436
2,0.9972794678768716,0.0099027574156831
3,0.9977450351300856,0.007974924370426087
4,0.9978928021278448,0.007593198416463767
5,0.998048665947399,0.006952930590605769
6,0.9981964329451583,0.006538070906033389
7,0.9982875221903522,0.006122233259532674
8,0.9984393375990089,0.005845191036126376
9,0.9984433860099065,0.005528546627609571
10,0.9985061363788179,0.005540783564543661
11,0.9985688867477294,0.005268504252817276
12,0.9986154434730508,0.005193183118466573
13,0.998629612911192,0.005085849317566098
14,0.9986761696365134,0.004911959660474068
15,0.9987308231836298,0.004850558070569097
16,0.9987368957999762,0.0048617922052689435
17,0.9987854767307462,0.0047566435609580375
18,0.9987490410326687,0.004574416415756412
19,0.9987875009361951,0.004600272720016211
20,0.9988219124288239,0.004468253889490306
21,0.9988239366342726,0.004321321419621347
22,0.998809767196252,0.0043660233733893794
23,0.9988603723323503,0.0043710432015797345
24,0.9988502513051065,0.004406033447026615
25,0.9988806143868378,0.004212082658041039
26,0.9988522755105552,0.004356169984630343
27,0.9988684691541453,0.004428875949374396
28,0.9989190742903642,0.004195022551933261
29,0.9989049048522228,0.004105359060328888
30,0.9989352679339543,0.0041039220280714595
31,0.9989393163448518,0.00409869831713825
32,0.9989798004538268,0.004023601787053229
33,0.9989312195230567,0.004184841480475307
34,0.9989575341938906,0.003907644430035256
35,0.9989291953176079,0.003965779001832404
36,0.9989393163448518,0.0038967720078628117
37,0.9989393163448518,0.004034908790411242
38,0.9988745417704915,0.0041540734724467175
39,0.9990101635355582,0.003842222885316486
40,0.9989413405503005,0.003916849625814917
41,0.9989980183028657,0.0036693722678306255
42,0.9989514615775442,0.00381459346876573
43,0.9989312195230567,0.004012982957832048
44,0.9989919456865194,0.0038978356852890895
45,0.9989878972756219,0.0038209317055752272
46,0.9989858730701732,0.003963179832388456
47,0.9989878972756219,0.0037969621839229932
48,0.9990263571791482,0.003648241292973446
49,0.9989676552211343,0.0039750535645309715
50,0.999095180164406,0.0035498288660544388
51,0.9989919456865194,0.003820535025708167
52,0.9990385024118408,0.0037194762129642623
53,0.9990587444663284,0.00353824693519753
54,0.9990405266172896,0.003771642206402412
55,0.9990708896990209,0.003615781114553092
56,0.999087083342611,0.0038790270252825163
57,0.9990627928772259,0.0036640842110869038
58,0.9989777762483781,0.004091910670036769
59,0.9990587444663284,0.003709662865331005
60,0.9990324297954946,0.0037913212460721707
61,0.999028381384597,0.0037843435006058254
62,0.9990567202608795,0.0039298331347581445
63,0.9990364782063921,0.0037089070896381537
64,0.9989919456865194,0.00449585988990076
65,0.9990081393301095,0.0039141330167617155
66,0.9990587444663284,0.003643800309634826
67,0.9990304055900457,0.0037028008607291737
68,0.9990546960554308,0.0036690892883799696
69,0.9990627928772259,0.0037633272764917704
70,0.9990769623153671,0.0036856429163228486
71,0.999111373807996,0.0034209739175582593
72,0.9990891075480597,0.0036245221283039064
73,0.9990972043698547,0.0037467508881980595
74,0.9990648170826746,0.0036221501363235833
75,0.9990465992336358,0.0038292226628867886
76,0.9991417368897274,0.0036033574408540965
77,0.999111373807996,0.003710314979081459
78,0.9991073253970985,0.0035922757906379863
79,0.9991073253970985,0.00367181872151674
80,0.9990648170826746,0.0039759887506352525
81,0.9990830349317135,0.0037215419470395285
82,0.9990668412881234,0.0038405198615884505
83,0.9991154222188935,0.0037369924005455695
84,0.9990061151246606,0.004007721424728604
85,0.999012187741007,0.004553399148805135
