epoch,acc,loss
0,0.9979272136204737,0.0066506941653478825
1,0.9990465992336358,0.003155445507188402
2,0.9991984146422925,0.0027079640079485795
3,0.9992976007092816,0.0023859425725915526
4,0.9993259395855641,0.002257644748428653
5,0.9994190530362069,0.0020680348569127333
6,0.9994372708852458,0.0020495328430777835
7,0.9994392950906945,0.0018896544167517262
8,0.9994190530362069,0.0022148703261000782
9,0.9994656097615283,0.0018013568841099832
10,0.9994838276105672,0.0016977003882175591
11,0.9995243117195423,0.0016714099502631817
12,0.9995243117195423,0.0017142446439883511
13,0.9995324085413373,0.001656196870027074
14,0.9994737065833234,0.0021158755872916664
15,0.9995830136775562,0.0015689850540861702
16,0.9995303843358886,0.0017282748098201692
17,0.9996032557320438,0.0014946855130336016
18,0.9995809894721075,0.0014976818004300788
19,0.9996214735810826,0.0012905131864120462
20,0.9995971831156976,0.0013694901038842008
21,0.9996073041429413,0.0015766250968590868
22,0.9996336188137751,0.0013102823315592656
23,0.9995911104993512,0.0014246652663707211
24,0.9996477882519165,0.0013844744438022561
25,0.9996619576900577,0.0011649566311439591
26,0.9996255219919801,0.0013193617520558143
27,0.9996700545118528,0.0011961713030086013
28,0.9996619576900577,0.0013183072553811838
29,0.9996619576900577,0.0013021547957984168
30,0.999676127128199,0.0011097232857911166
31,0.9996700545118528,0.0013768752449215174
32,0.9996680303064039,0.001134552501564986
33,0.9996700545118528,0.0012740155239646723
34,0.9996660061009552,0.0013656795565675957
35,0.999676127128199,0.0012599337367178662
36,0.9996983933881354,0.0011917251864171426
37,0.9996781513336478,0.0012489194105933484
38,0.9997085144153791,0.0011465031311380842
39,0.9996821997445453,0.001695540405338826
40,0.999684223949994,0.001483079435504592
41,0.9997064902099303,0.0011297759567245487
42,0.9997267322644179,0.0010795754891579805
43,0.9996741029227503,0.0011780100213824088
44,0.9997267322644179,0.001154911705278704
45,0.9997469743189055,0.0011683919632472057
46,0.9997368532916617,0.0010792527352158471
47,0.9997105386208278,0.0010666584253385615
48,0.9996983933881354,0.0014838877778606898
49,0.9997449501134568,0.0009594638448537809
50,0.9997247080589692,0.0010209894043764396
51,0.9997489985243543,0.0010892068684395023
52,0.9997226838535204,0.001100062039284324
53,0.9997145870317253,0.0012532159975862194
54,0.9997307806753154,0.0012366760698626705
55,0.9997307806753154,0.0009915376006463868
56,0.999742925908008,0.0011138325223909345
57,0.9997328048807642,0.0010200365507282302
58,0.9997125628262766,0.0014667806399814843
59,0.9997409017025592,0.0010752482957234885
60,0.9997388774971104,0.001185603699908824
61,0.9997044660044816,0.001192790818961111
62,0.9997692405788418,0.0009189561660485047
63,0.9997186354426228,0.001290082512977961
64,0.9997166112371741,0.0017009008781947018
65,0.9997186354426228,0.0012655215956485918
66,0.9997469743189055,0.000948184744990381
67,0.9997611437570467,0.0009603659703075791
68,0.9997651921679442,0.0010449412443718478
69,0.9997550711407005,0.001013234796460442
70,0.9997287564698667,0.0010984955187999285
71,0.999751022729803,0.0010081881490415464
72,0.9997631679624955,0.0010244908432656332
73,0.9997631679624955,0.0009503864568546484
74,0.9997631679624955,0.0009523511733010941
75,0.9997611437570467,0.000952112538501569
76,0.9997651921679442,0.001029388703861062
77,0.9997773374006368,0.0008817028947569082
78,0.9997813858115343,0.0009419590239378764
79,0.999759119551598,0.001115665236220282
80,0.999759119551598,0.0009525885909667103
81,0.9997651921679442,0.0008838738545133309
82,0.9997368532916617,0.0011213034775887619
83,0.9997692405788418,0.000951000227905068
84,0.9997773374006368,0.0009425307359211909
85,0.9997692405788418,0.0009751325284644766
86,0.9997915068387782,0.000879352908626943
87,0.9997651921679442,0.0009946842729701545
88,0.9997570953461492,0.0010939348662427587
89,0.9997753131951881,0.0009110857078674047
90,0.9997307806753154,0.001046447739950268
91,0.9997996036605732,0.0008568315506655732
92,0.9997611437570467,0.0009370631518464336
93,0.999767216373393,0.0009449788241847459
94,0.9997611437570467,0.0009755771777819944
95,0.9997793616060856,0.001014340133604231
96,0.9997813858115343,0.0010304389897604922
97,0.999767216373393,0.001104222888288407
98,0.9997550711407005,0.0011443312345541536
99,0.9997935310442269,0.0007760467325437367
