epoch,acc,loss
0,0.9971984996589214,0.009758876152663597
1,0.9987814283198487,0.005032040572409958
2,0.998838106072414,0.005274587472368784
3,0.9978523180189903,0.024523700916622634
4,0.9939698919681552,0.08150345435037279
5,0.9991417368897274,0.004130949563942382
6,0.9991882936150488,0.0035830891162453495
7,0.9992753344493452,0.003857540059537116
8,0.9993340364073592,0.002732023562491944
9,0.9992571166003065,0.004153446191733516
10,0.9993805931326806,0.0028640245542433307
11,0.9994048835980657,0.0025700477306548567
12,0.9993765447217831,0.002767696186376434
13,0.999301649120179,0.004426003884084636
14,0.9993927383653731,0.0038303742841931314
15,0.9994473919124895,0.0021727063912192774
16,0.9994757307887722,0.002545666695938777
17,0.9994716823778746,0.002276839977010774
18,0.9994676339669771,0.0024818444600101654
19,0.9994392950906945,0.002658122267636901
20,0.9994716823778746,0.0024491346807571
21,0.999502045459606,0.002251559290492552
22,0.9994737065833234,0.002486179224044949
23,0.9994453677070408,0.0032321210873852294
24,0.9994210772416557,0.003944584480046389
25,0.9994737065833234,0.00229529133858382
26,0.9993785689272319,0.0042136365360035425
27,0.9994554887342846,0.002992229460177043
28,0.9995283601304398,0.0022279681847389037
29,0.9994858518160159,0.0025370318744234767
30,0.999352254256398,0.004585229769787353
31,0.9994737065833234,0.0028819623595615074
32,0.9995647958285174,0.0021241654889918656
33,0.9995789652666587,0.0021754643102061184
34,0.9994858518160159,0.002878337659762397
35,0.9994332224743483,0.0037748968883204526
36,0.6049378467717261,6.361735699173607
37,0.6301958823612761,5.954114325433765
38,0.9994899002269134,0.002913701817066672
39,0.9994575129397333,0.0033050413466772267
40,0.9995749168557612,0.0020605164654196417
41,0.9995000212541573,0.0031319397600409146
42,0.9995303843358886,0.002850743203167388
43,0.9995303843358886,0.002474834599313604
44,0.9993563026672955,0.005622723994746331
45,0.9994818034051184,0.004024147809834559
46,0.9995000212541573,0.0034106922537881093
47,0.9994311982688995,0.0037414510524990093
48,0.9993805931326806,0.005059032997737914
49,0.9994696581724258,0.004140180900764588
50,0.9994129804198607,0.005131942559425637
51,0.9994959728432598,0.0034258044624529854
52,0.9994150046253094,0.004533277744429889
53,0.9993421332291542,0.0059679194925377635
54,0.999253068189409,0.0070987837256113835
55,0.9990506476445333,0.01030160376404789
56,0.999178172587805,0.008760577478092058
57,0.9992348503403702,0.007572251931654229
58,0.7410110096534961,4.168270210652681
59,0.5398981014977096,7.410865810199109
60,0.9989818246592757,0.010554577105406056
61,0.9993056975310766,0.006041344114573263
62,0.9992854554765891,0.00691857364473789
63,0.9988542997160039,0.013721846363764962
64,0.9988684691541453,0.012992230069915636
65,0.9993563026672955,0.004574845544730042
66,0.9992631892166527,0.006780502021372782
67,0.9992631892166527,0.006495002712234437
68,0.999261165011204,0.006952310420760393
69,0.9992712860384477,0.007600848719038442
70,0.9990972043698547,0.009784637002929246
71,0.9992348503403702,0.0066396714507021065
72,0.9989899214810707,0.011501557281992305
73,0.9991720999714587,0.008562208362408482
74,0.9985668625422806,0.018674233153175353
75,0.9989352679339543,0.012298891969382155
76,0.9989980183028657,0.011375466041655668
77,0.9986923632801035,0.016068998877572658
78,0.9987692830871562,0.013690553697450583
79,0.999119470629791,0.00955463181673026
80,0.9988887112086329,0.012635780171518446
81,0.9989514615775442,0.011421162183007904
82,0.9987065327182447,0.016839146542838763
83,0.9992227051076776,0.008724009418419033
84,0.9991700757660099,0.008006636990140616
85,0.9990992285753035,0.010327915136511694
86,0.9990263571791482,0.010964757264433895
87,0.9991963904368438,0.007602838181116421
88,0.9992146082858826,0.00851487380669459
89,0.9990263571791482,0.01055355533005997
90,0.9989595583993393,0.010721666974623258
91,0.9989251469067104,0.012285403442246644
92,0.9990425508227383,0.011171597204280312
93,0.9987611862653611,0.014337013754522974
94,0.9987166537454886,0.016358849727381927
95,0.9985405478714467,0.017521549950580324
96,0.998629612911192,0.017491993225452588
97,0.9987389200054249,0.016460191706952284
98,0.9987328473890786,0.01573481599639902
99,0.9987996461688876,0.014426265003075431
