epoch,acc,loss
0,0.9898202707982049,0.03257466364197694
1,0.9968300942672478,0.011477071033004068
2,0.9972875646986666,0.009366571823519883
3,0.9976660911175841,0.008191976888107258
4,0.9978583906352159,0.007405543038751608
5,0.9980304480983602,0.0068157445704956025
6,0.9981782150961194,0.006368418693385763
7,0.9983037158339423,0.005876369704473223
8,0.9983158610666348,0.005899622987345569
9,0.9985000637624717,0.005305142671338193
10,0.9984818459134328,0.005345782527183777
11,0.9985486446932418,0.005112296146679783
12,0.9986134192676019,0.0050120497433284745
13,0.9986640244038208,0.004775549220548098
14,0.9986660486092697,0.0049521322741604016
15,0.9986397339384359,0.004804472938830585
16,0.9987470168272199,0.004477289756724751
17,0.998771307292605,0.004511457781337087
18,0.9987895251416438,0.004420235648248323
19,0.99881179140158,0.0043190230480562135
20,0.9988320334560676,0.004346090165130934
21,0.9988603723323503,0.004179706328168207
22,0.998846202894209,0.004099095099280288
23,0.9988178640179264,0.004173093146102021
24,0.9988522755105552,0.003953963350890745
25,0.9988401302778627,0.003950173803060372
26,0.9989109774685692,0.003915316019285309
27,0.9989028806467741,0.004023312372579265
28,0.9989150258794667,0.003995695866485313
29,0.9989555099884417,0.003867822003001007
30,0.9989656310156856,0.004078032850238371
31,0.9989676552211343,0.0038069980802516467
32,0.9989615826047881,0.0038520807094884783
33,0.9989777762483781,0.003718067393106538
34,0.9989798004538268,0.0038201530755996543
35,0.9989696794265831,0.003739413942932832
36,0.9989413405503005,0.003712913240170439
37,0.9989575341938906,0.003696126778104249
38,0.9990142119464557,0.003577875154913134
39,0.9990101635355582,0.0036975119040622774
40,0.9990223087682507,0.003718586093093186
41,0.9990243329736995,0.003469413858899033
42,0.9990223087682507,0.0036375299196991615
43,0.9990081393301095,0.0037898205190163244
44,0.9990263571791482,0.0036406022997006733
45,0.9990506476445333,0.00342565078281624
46,0.9990911317535085,0.0033445873735149676
47,0.9990000425083144,0.0035720771460671344
48,0.9990304055900457,0.003455479923855812
49,0.9990648170826746,0.0033056081921612854
50,0.9989676552211343,0.0036955337291254683
51,0.9990729139044696,0.0034561577056172626
52,0.9990304055900457,0.0035104978277227545
53,0.9990546960554308,0.0034710089128161675
54,0.9991154222188935,0.0034463126244074498
55,0.9991295916570349,0.003298139232913354
56,0.999087083342611,0.003296622597390891
57,0.9990810107262647,0.003328048664880543
58,0.9991093496025473,0.0035699345668914295
59,0.9991053011916498,0.0033642888114241696
60,0.9990425508227383,0.0036260048474955385
61,0.9991154222188935,0.0032720321516935373
62,0.9991174464243423,0.0034557921794300763
63,0.9991498337115224,0.003250119352592396
64,0.9991012527807522,0.0035940635501345987
65,0.9991235190406885,0.003409926943559047
66,0.9991356642733811,0.0032180850841397866
67,0.9991154222188935,0.0032628472236171883
68,0.9991316158624836,0.0033160556802772872
69,0.999095180164406,0.0033615747500000824
70,0.9991559063278687,0.003468840111872325
71,0.9991295916570349,0.0033245348365572493
72,0.9991356642733811,0.0034004336011840943
73,0.9991862694096,0.003217102429675953
74,0.9991660273551124,0.003282785610003457
75,0.9991741241769074,0.0033017838486717743
76,0.9991316158624836,0.0035167292539084604
77,0.9991984146422925,0.0032029075277495676
78,0.9991559063278687,0.0034205798607017343
79,0.9991640031496637,0.0034592784600273236
80,0.9991559063278687,0.003304189467343731
81,0.9991903178204975,0.0032777776374607833
82,0.9991842452041513,0.0033114771502261034
83,0.9991397126842786,0.0035553945735767828
84,0.9992004388477413,0.00310296112945276
85,0.9991660273551124,0.0033019240867655777
86,0.9991842452041513,0.0033305368955570134
87,0.9992166324913313,0.0032813481516197522
88,0.9991862694096,0.003406784028586258
89,0.9991720999714587,0.0032403492930894733
90,0.9992085356695363,0.0032864778241946425
91,0.999261165011204,0.0032422763069400893
92,0.9991963904368438,0.003290958565895881
93,0.9991680515605612,0.0032780241989772926
94,0.9991518579169711,0.0032916280320078807
95,0.9992146082858826,0.0032695166168960283
96,0.9991963904368438,0.0034366253614878115
97,0.9992166324913313,0.0031841548369111686
98,0.9992206809022288,0.003086371973379138
99,0.9991640031496637,0.0035814317875936864
