epoch,acc,loss
0,0.9883142619443303,0.034787929852889116
1,0.9969474981832757,0.010230731241533866
2,0.9974171138473871,0.008785905648555779
3,0.9976215585977114,0.007776353548581073
4,0.997890777922396,0.00692258208189097
5,0.9980466417419502,0.006616327818894288
6,0.9981842877124657,0.0061438078273715144
7,0.9982348928486846,0.005846267340205783
8,0.9983563451756099,0.005574222896866037
9,0.9984899427352278,0.005257536289894678
10,0.9985364994605492,0.005134330516072079
11,0.9985952014185632,0.00494095205883952
12,0.9986275887057433,0.00490453579429522
13,0.998688314869206,0.004636734432937266
14,0.9987510652381174,0.004464106713213137
15,0.9986842664583084,0.004439637514049172
16,0.9987753557035025,0.004286194448483095
17,0.9987895251416438,0.004290796006652386
18,0.9988300092506189,0.004109549075469404
19,0.9988745417704915,0.003994417669921725
20,0.9988947838249791,0.003972010550535208
21,0.998937292139403,0.0038593361346553
22,0.9988947838249791,0.003898471207609225
23,0.9989028806467741,0.0037637068006890814
24,0.9989615826047881,0.0036716914182797545
25,0.9989757520429293,0.0036821450257181715
26,0.9989919456865194,0.003582059881044443
27,0.9989636068102368,0.003587737135707549
28,0.9989838488647244,0.003545094851331552
29,0.9989494373720955,0.0035842009572835684
30,0.9990162361519045,0.0034118526389031053
31,0.9990587444663284,0.003342912391578471
32,0.9990607686717771,0.0033589522968707295
33,0.9990445750281871,0.0033045177597993964
34,0.9990304055900457,0.0033821094486796584
35,0.9990972043698547,0.003290052748101778
36,0.9990850591371622,0.0031863606204359783
37,0.9990891075480597,0.003255932698284081
38,0.9990972043698547,0.0031734279608012124
39,0.999111373807996,0.0031220673161626157
40,0.9991133980134448,0.0031868443640584204
41,0.9991214948352398,0.003193753239645854
42,0.9990992285753035,0.0030981407480582227
43,0.9991801967932538,0.0030340466087260603
44,0.9991174464243423,0.0031607793576417086
45,0.9991498337115224,0.0030505309014018807
46,0.9991518579169711,0.0029754977972400215
47,0.9992044872586388,0.002952662822490759
48,0.9991963904368438,0.002935964655262156
49,0.9991316158624836,0.0029554053955306325
50,0.9991761483823562,0.0028680561021726947
51,0.9991842452041513,0.002894270297068704
52,0.9991862694096,0.002863582119369034
53,0.999178172587805,0.0028220621100297516
54,0.9992105598749851,0.00282189369724775
55,0.9992004388477413,0.0029108213452374446
56,0.9991923420259463,0.002896909437407107
57,0.9992044872586388,0.0029051838909356143
58,0.9992227051076776,0.0027958398594056352
59,0.9992449713676139,0.0027444585757176432
60,0.9992247293131263,0.0027253369867603484
61,0.9992550923948577,0.002765777897506448
62,0.999261165011204,0.0026563996467628037
63,0.9992449713676139,0.002695784600441396
64,0.9992874796820378,0.0026287831878660795
65,0.9992550923948577,0.0026399052900880557
66,0.999269261832999,0.0026526515003914173
67,0.9992429471621652,0.002741349100597362
68,0.9992753344493452,0.0026446495539592155
69,0.9992915280929353,0.002652668744660282
70,0.9992773586547941,0.0025961198217882655
71,0.999301649120179,0.002579424533543409
72,0.9992591408057552,0.00257559348413509
73,0.9993056975310766,0.0025023463415983532
74,0.9992631892166527,0.0026749001016859366
75,0.9992733102438965,0.0026156443202337313
76,0.999336060612808,0.0025532204576770353
77,0.9993117701474229,0.002529219715038219
78,0.9992915280929353,0.002510775734991448
79,0.9992915280929353,0.0025384442011535282
80,0.9992976007092816,0.0024924768267530024
81,0.9992793828602428,0.0026062308488598706
82,0.9993542784618468,0.0024598183083776692
83,0.9993036733256279,0.002589427543171755
84,0.9993401090237055,0.00249436921321912
85,0.9992976007092816,0.0025176285424384293
86,0.9993137943528716,0.0024745731416433024
87,0.9993198669692179,0.002471002681992123
88,0.9993259395855641,0.002426377519862763
89,0.9993259395855641,0.00241314632879673
90,0.999344157434603,0.002376259159813359
91,0.9993137943528716,0.002346918673362392
92,0.9993158185583204,0.0024590905965657774
93,0.9993097459419741,0.002497277141070828
94,0.9993401090237055,0.0024842569462787635
95,0.999344157434603,0.0023203478235332585
96,0.9993643994890905,0.0023760886502791284
97,0.9993239153801154,0.002441512209246522
98,0.9993805931326806,0.002389626913407799
99,0.9993077217365254,0.002425119845254134
